rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
10,10,-3,OLD,20161726,임금님의 사건수첩,2017-04-26,12419000,0.5,-24779500,-66.6,12606632823,1833,-3871,-67.9,1626857,58,81,2017-05-17
1,1,1,OLD,20175262,겟 아웃,2017-05-17,831984300,32.9,128455200,18.3,1537705400,108629,16505,17.9,201027,622,2767,2017-05-18
2,2,-1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,687727400,27.2,-25588200,-3.6,1630200700,91667,-3604,-3.8,213201,813,3776,2017-05-18
3,3,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,235114800,9.3,158200,0.1,974872900,31813,746,2.4,120317,567,2233,2017-05-18
4,4,0,OLD,20162722,보안관,2017-05-03,176399500,7.0,-25748200,-12.7,19163434409,24608,-3456,-12.3,2375857,589,2000,2017-05-18
5,5,0,OLD,20179382,에이리언: 커버넌트,2017-05-09,166551400,6.6,-28581500,-14.6,9123683564,22037,-3935,-15.2,1111206,516,1745,2017-05-18
6,6,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,135698500,5.4,-24248800,-15.2,21799616386,17631,-3511,-16.6,2534163,465,1112,2017-05-18
7,7,0,OLD,20174061,보스 베이비,2017-05-03,112225600,4.4,-11249800,-9.1,15578707704,15057,-1726,-10.3,2016458,419,873,2017-05-18
8,8,31,OLD,20175142,극장판 쿠로코의 농구 라스트 게임,2017-04-27,22417500,0.9,21477500,2284.8,351052500,3225,3094,2361.8,47335,29,39,2017-05-18
9,9,0,OLD,20170321,목소리의 형태,2017-05-09,22686200,0.9,-4010400,-15,1794070814,3107,-522,-14.4,228099,210,299,2017-05-18
10,10,-2,OLD,20156708,석조저택 살인사건,2017-05-09,18801200,0.7,-9467200,-33.5,2688937386,2801,-1193,-29.9,335379,252,398,2017-05-18
1,1,0,OLD,20175262,겟 아웃,2017-05-17,1426284828,40.1,594300528,71.4,2963990228,170206,61577,56.7,371233,740,3240,2017-05-19
2,2,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,731886572,20.6,44159172,6.4,2362087272,87670,-3997,-4.4,300871,828,3888,2017-05-19
3,3,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,343412728,9.7,108297928,46.1,1318285628,41481,9668,30.4,161798,588,2231,2017-05-19
4,4,1,OLD,20179382,에이리언: 커버넌트,2017-05-09,252096500,7.1,85545100,51.4,9375780064,29962,7925,36,1141168,525,1726,2017-05-19
5,5,-1,OLD,20162722,보안관,2017-05-03,235093200,6.6,58693700,33.3,19398527609,29514,4906,19.9,2405371,605,2018,2017-05-19
6,6,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,219555500,6.2,83857000,61.8,22019171886,26219,8588,48.7,2560382,473,1124,2017-05-19
7,7,0,OLD,20174061,보스 베이비,2017-05-03,172316100,4.8,60090500,53.5,15751023804,21326,6269,41.6,2037784,446,945,2017-05-19
8,8,1,OLD,20170321,목소리의 형태,2017-05-09,36428800,1.0,13742600,60.6,1830499614,4579,1472,47.4,232678,213,299,2017-05-19
9,9,1,OLD,20156708,석조저택 살인사건,2017-05-09,23579900,0.7,4778700,25.4,2712517286,3075,274,9.8,338454,243,377,2017-05-19
10,10,3,OLD,20174721,로스트 인 파리,2017-05-18,12418600,0.3,303700,2.5,36266000,1532,-125,-7.5,4459,81,126,2017-05-19
1,1,0,OLD,20175262,겟 아웃,2017-05-17,2834691927,39.1,1408407099,98.7,5798682155,333900,163694,96.2,705133,923,4253,2017-05-20
2,2,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,1289300573,17.8,557414001,76.2,3651387845,150449,62779,71.6,451320,860,3846,2017-05-20
3,3,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,717845127,9.9,374432399,109,2036130755,85119,43638,105.2,246917,580,2071,2017-05-20
4,4,3,OLD,20174061,보스 베이비,2017-05-03,666701900,9.2,494385800,286.9,16417725704,84272,62946,295.2,2122056,632,1611,2017-05-20
5,5,-1,OLD,20179382,에이리언: 커버넌트,2017-05-09,485211300,6.7,233114800,92.5,9860991364,56816,26854,89.6,1197984,537,1505,2017-05-20
6,6,-1,OLD,20162722,보안관,2017-05-03,450810600,6.2,215717400,91.8,19849338209,54356,24842,84.2,2459727,530,1873,2017-05-20
7,7,-1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,455947100,6.3,236391600,107.7,22475118986,54193,27974,106.7,2614575,490,1089,2017-05-20
8,8,0,OLD,20170321,목소리의 형태,2017-05-09,105684500,1.5,69255700,190.1,1936184114,13271,8692,189.8,245949,216,305,2017-05-20
9,9,0,OLD,20156708,석조저택 살인사건,2017-05-09,32294400,0.4,8714500,37,2744811686,4050,975,31.7,342504,217,307,2017-05-20
10,10,18,OLD,20172522,정글북,2017-05-18,21042400,0.3,18534400,739,33153600,2681,2363,743.1,4321,120,158,2017-05-20
1,1,0,OLD,20175262,겟 아웃,2017-05-17,2551822000,38.3,-282869927,-10,8350504155,298866,-35034,-10.5,1003999,945,4318,2017-05-21
2,2,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,1190814900,17.9,-98485673,-7.6,4842202745,138594,-11855,-7.9,589914,826,3624,2017-05-21
3,3,1,OLD,20174061,보스 베이비,2017-05-03,699808600,10.5,33106700,5,17117534304,88138,3866,4.6,2210194,645,1624,2017-05-21
4,4,-1,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,695528700,10.4,-22316427,-3.1,2731659455,82972,-2147,-2.5,329889,567,1996,2017-05-21
5,5,1,OLD,20162722,보안관,2017-05-03,415640900,6.2,-35169700,-7.8,20264979109,49740,-4616,-8.5,2509467,532,1756,2017-05-21
6,6,1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,410646000,6.2,-45301100,-9.9,22885764986,49239,-4954,-9.1,2663814,498,1101,2017-05-21
7,7,-2,OLD,20179382,에이리언: 커버넌트,2017-05-09,401558500,6.0,-83652800,-17.2,10262549864,46943,-9873,-17.4,1244927,538,1450,2017-05-21
8,8,0,OLD,20170321,목소리의 형태,2017-05-09,102512800,1.5,-3171700,-3,2038696914,12891,-380,-2.9,258840,221,318,2017-05-21
9,9,0,OLD,20156708,석조저택 살인사건,2017-05-09,27748300,0.4,-4546100,-14.1,2772559986,3540,-510,-12.6,346044,207,291,2017-05-21
10,10,0,OLD,20172522,정글북,2017-05-18,22343700,0.3,1301300,6.2,55497300,2818,137,5.1,7139,114,150,2017-05-21
1,1,0,OLD,20175262,겟 아웃,2017-05-17,769926900,41.7,-1781895100,-69.8,9120431055,99654,-199212,-66.7,1103653,782,4012,2017-05-22
2,2,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,377148100,20.4,-813666800,-68.3,5219350845,50096,-88498,-63.9,640010,752,3482,2017-05-22
3,3,1,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,180090500,9.7,-515438200,-74.1,2911749955,24017,-58955,-71.1,353906,517,2006,2017-05-22
4,4,1,OLD,20162722,보안관,2017-05-03,117706200,6.4,-297934700,-71.7,20382685309,16135,-33605,-67.6,2525602,511,1743,2017-05-22
5,5,2,OLD,20179382,에이리언: 커버넌트,2017-05-09,110147300,6.0,-291411200,-72.6,10372697164,14579,-32364,-68.9,1259506,487,1484,2017-05-22
6,6,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,109441200,5.9,-301204800,-73.3,22995206186,14274,-34965,-71,2678088,462,1080,2017-05-22
7,7,-4,OLD,20174061,보스 베이비,2017-05-03,82686400,4.5,-617122200,-88.2,17200220704,10885,-77253,-87.7,2221079,430,914,2017-05-22
8,8,0,OLD,20170321,목소리의 형태,2017-05-09,16796100,0.9,-85716700,-83.6,2055493014,2198,-10693,-82.9,261038,201,287,2017-05-22
9,9,0,OLD,20156708,석조저택 살인사건,2017-05-09,10932500,0.6,-16815800,-60.6,2783492486,1523,-2017,-57,347567,217,320,2017-05-22
10,10,1,OLD,20174721,로스트 인 파리,2017-05-18,9440500,0.5,-10515600,-52.7,86664700,1311,-1098,-45.6,10653,84,129,2017-05-22
1,1,0,OLD,20175262,겟 아웃,2017-05-17,660741200,39.5,-109185700,-14.2,9781172255,85896,-13758,-13.8,1189549,796,4003,2017-05-23
2,2,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,323563800,19.4,-53584300,-14.2,5542914645,43303,-6793,-13.6,683313,767,3411,2017-05-23
3,3,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,159956000,9.6,-20134500,-11.2,3071705955,21546,-2471,-10.3,375452,532,1971,2017-05-23
4,4,0,OLD,20162722,보안관,2017-05-03,110498300,6.6,-7207900,-6.1,20493183609,15334,-801,-5,2540936,512,1709,2017-05-23
5,5,0,OLD,20179382,에이리언: 커버넌트,2017-05-09,95490500,5.7,-14656800,-13.3,10468187664,12672,-1907,-13.1,1272178,489,1428,2017-05-23
6,6,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,95170900,5.7,-14270300,-13,23090377086,12409,-1865,-13.1,2690497,458,1075,2017-05-23
7,7,0,OLD,20174061,보스 베이비,2017-05-03,67749900,4.1,-14936500,-18.1,17267970604,9015,-1870,-17.2,2230094,416,890,2017-05-23
8,8,5,OLD,20174602,노무현입니다,2017-05-25,45161900,2.7,40257900,820.9,62073900,4086,3431,523.8,6643,25,25,2017-05-23
9,9,-1,OLD,20170321,목소리의 형태,2017-05-09,14942500,0.9,-1853600,-11,2070435514,2032,-166,-7.6,263070,199,286,2017-05-23
10,10,0,NEW,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,19295000,1.2,19295000,100,19295000,1859,1859,100,1859,4,5,2017-05-23
1,1,9,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1614550800,58.4,1595255800,8267.7,1633845800,206541,204682,11010.3,208400,1357,6955,2017-05-24
2,2,-1,OLD,20175262,겟 아웃,2017-05-17,548389600,19.8,-112351600,-17,10329561855,71894,-14002,-16.3,1261443,636,2985,2017-05-24
3,3,-1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,217414200,7.9,-106149600,-32.8,5760328845,29212,-14091,-32.5,712525,497,1931,2017-05-24
4,4,52,OLD,20174644,길,2017-05-11,43457000,1.6,43093800,11865,68694600,10846,10785,17680.3,15053,72,77,2017-05-24
5,5,-1,OLD,20162722,보안관,2017-05-03,59466000,2.1,-51032300,-46.2,20552649609,8478,-6856,-44.7,2549414,334,789,2017-05-24
6,6,-3,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,59956700,2.2,-99999300,-62.5,3131662655,8216,-13330,-61.9,383668,397,937,2017-05-24
7,7,0,OLD,20174061,보스 베이비,2017-05-03,46004000,1.7,-21745900,-32.1,17313974604,6424,-2591,-28.7,2236518,309,544,2017-05-24
8,8,-2,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,43074000,1.6,-52096900,-54.7,23133451086,5708,-6701,-54,2696205,242,464,2017-05-24
9,9,-4,OLD,20179382,에이리언: 커버넌트,2017-05-09,42464800,1.5,-53025700,-55.5,10510652464,5667,-7005,-55.3,1277845,272,566,2017-05-24
10,10,-1,OLD,20170321,목소리의 형태,2017-05-09,8271300,0.3,-6671200,-44.6,2078706814,1087,-945,-46.5,264157,87,122,2017-05-24
1,1,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1270927600,45.3,-343623200,-21.3,2904773400,162826,-43715,-21.2,371226,1309,6665,2017-05-25
2,2,13,OLD,20174602,노무현입니다,2017-05-25,586213900,20.9,581119900,11407.9,653381800,78816,78131,11406,86144,580,2743,2017-05-25
3,3,-1,OLD,20175262,겟 아웃,2017-05-17,450006400,16.0,-98383200,-17.9,10779568255,58759,-13135,-18.3,1320202,567,2595,2017-05-25
4,4,-1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,170543500,6.1,-46870700,-21.6,5930872345,22610,-6602,-22.6,735135,461,1368,2017-05-25
5,5,0,OLD,20162722,보안관,2017-05-03,36578300,1.3,-22887700,-38.5,20589227909,5386,-3092,-36.5,2554800,250,437,2017-05-25
6,6,0,NEW,20173642,너와 100번째 사랑,2017-05-25,36050500,1.3,36050500,100,49189800,4851,4851,100,6502,114,300,2017-05-25
7,7,-1,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,31813400,1.1,-28143300,-46.9,3163476055,4495,-3721,-45.3,388163,323,543,2017-05-25
8,8,-1,OLD,20174061,보스 베이비,2017-05-03,30931400,1.1,-15072600,-32.8,17344906004,4303,-2121,-33,2240821,260,368,2017-05-25
9,9,-1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,28566800,1.0,-14507200,-33.7,23162017886,3854,-1854,-32.5,2700059,167,255,2017-05-25
10,10,0,NEW,20169348,대립군,2017-05-31,29360000,1.0,29360000,100,39205000,3549,3549,100,4755,11,11,2017-05-25
1,1,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1908727515,47.7,637799915,50.2,4813500915,220949,58123,35.7,592175,1329,6798,2017-05-26
2,2,0,OLD,20174602,노무현입니다,2017-05-25,792506705,19.8,206292805,35.2,1445888505,94985,16169,20.5,181129,659,3017,2017-05-26
3,3,0,OLD,20175262,겟 아웃,2017-05-17,711486315,17.8,261479915,58.1,11491054570,84409,25650,43.7,1404611,596,2631,2017-05-26
4,4,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,222835285,5.6,52291785,30.7,6153707630,26798,4188,18.5,761933,471,1374,2017-05-26
5,5,1,OLD,20173642,너와 100번째 사랑,2017-05-25,50398000,1.3,14347500,39.8,99587800,6105,1254,25.9,12607,119,309,2017-05-26
6,6,-1,OLD,20162722,보안관,2017-05-03,44058400,1.1,7480100,20.4,20633286309,5611,225,4.2,2560411,239,419,2017-05-26
7,7,1,OLD,20174061,보스 베이비,2017-05-03,44484000,1.1,13552600,43.8,17389390004,5589,1286,29.9,2246410,265,371,2017-05-26
8,8,1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,43176800,1.1,14610000,51.1,23205194686,5146,1292,33.5,2705205,168,259,2017-05-26
9,9,-2,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,39756600,1.0,7943200,25,3203232655,5014,519,11.5,393177,313,529,2017-05-26
10,10,3,OLD,20179382,에이리언: 커버넌트,2017-05-09,30508500,0.8,9944600,48.4,10561724864,3669,874,31.3,1284309,156,242,2017-05-26
1,1,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,4239776605,49.2,2331049090,122.1,9053277520,488214,267265,121,1080389,1324,7040,2017-05-27
2,2,0,OLD,20174602,노무현입니다,2017-05-25,1721566407,20.0,929059702,117.2,3167454912,205704,110719,116.6,386833,775,3578,2017-05-27
3,3,0,OLD,20175262,겟 아웃,2017-05-17,1433857305,16.6,722370990,101.5,12924911875,170299,85890,101.8,1574910,602,2724,2017-05-27
4,4,3,OLD,20174061,보스 베이비,2017-05-03,337786900,3.9,293302900,659.3,17727176904,43734,38145,682.5,2290144,493,968,2017-05-27
5,5,-1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,360448295,4.2,137613010,61.8,6514155925,42571,15773,58.9,804504,485,1142,2017-05-27
6,6,-1,OLD,20173642,너와 100번째 사랑,2017-05-25,73313500,0.9,22915500,45.5,172901300,8805,2700,44.2,21412,135,300,2017-05-27
7,7,1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,75066800,0.9,31890000,73.9,23280261486,8768,3622,70.4,2713973,145,209,2017-05-27
8,8,-2,OLD,20162722,보안관,2017-05-03,67881700,0.8,23823300,54.1,20701168009,8253,2642,47.1,2568664,222,335,2017-05-27
9,9,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,63070200,0.7,23313600,58.6,3266302855,7988,2974,59.3,401165,280,396,2017-05-27
10,10,0,OLD,20179382,에이리언: 커버넌트,2017-05-09,55947200,0.6,25438700,83.4,10617672064,6752,3083,84,1291061,136,195,2017-05-27
1,1,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,3849478200,47.9,-390298405,-9.2,12902755720,446266,-41948,-8.6,1526655,1314,6820,2017-05-28
2,2,0,OLD,20174602,노무현입니다,2017-05-25,1736580900,21.6,15014493,0.9,4904035812,209858,4154,2,596691,763,3503,2017-05-28
3,3,0,OLD,20175262,겟 아웃,2017-05-17,1251707800,15.6,-182149505,-12.7,14176619675,147898,-22401,-13.2,1722808,616,2696,2017-05-28
4,4,0,OLD,20174061,보스 베이비,2017-05-03,392090200,4.9,54303300,16.1,18119267104,50392,6658,15.2,2340536,500,997,2017-05-28
5,5,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,355677600,4.4,-4770695,-1.3,6869833525,41762,-809,-1.9,846266,462,1106,2017-05-28
6,6,0,OLD,20173642,너와 100번째 사랑,2017-05-25,71973500,0.9,-1340000,-1.8,244874800,8720,-85,-1,30132,140,297,2017-05-28
7,7,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,70700800,0.9,-4366000,-5.8,23350962286,8350,-418,-4.8,2722323,139,204,2017-05-28
8,8,1,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,55205600,0.7,-7864600,-12.5,3321508455,7033,-955,-12,408198,270,373,2017-05-28
9,9,-1,OLD,20162722,보안관,2017-05-03,57974500,0.7,-9907200,-14.6,20759142509,6906,-1347,-16.3,2575570,212,321,2017-05-28
10,10,0,OLD,20179382,에이리언: 커버넌트,2017-05-09,44604300,0.6,-11342900,-20.3,10662276364,5383,-1369,-20.3,1296444,133,194,2017-05-28
1,1,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,897045000,40.9,-2952433200,-76.7,13799800720,116006,-330260,-74,1642661,1204,6138,2017-05-29
2,2,0,OLD,20174602,노무현입니다,2017-05-25,572126700,26.1,-1164454200,-67.1,5476162512,77835,-132023,-62.9,674526,685,3356,2017-05-29
3,3,0,OLD,20175262,겟 아웃,2017-05-17,314880700,14.3,-936827100,-74.8,14491500375,41046,-106852,-72.2,1763854,563,2565,2017-05-29
4,4,1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,144208700,6.6,-211468900,-59.5,7014042225,19379,-22383,-53.6,865645,474,1345,2017-05-29
5,5,-1,OLD,20174061,보스 베이비,2017-05-03,29680300,1.4,-362409900,-92.4,18148947404,4278,-46114,-91.5,2344814,259,366,2017-05-29
6,6,0,OLD,20173642,너와 100번째 사랑,2017-05-25,25695500,1.2,-46278000,-64.3,270570300,3433,-5287,-60.6,33565,121,307,2017-05-29
7,7,0,NEW,20169348,대립군,2017-05-31,32732600,1.5,32732600,100,78297600,3339,3339,100,8730,28,28,2017-05-29
8,8,-1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,23900700,1.1,-46800100,-66.2,23374862986,3177,-5173,-62,2725500,159,259,2017-05-29
9,9,-1,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,21551700,1.0,-33653900,-61,3343060155,3075,-3958,-56.3,411273,289,456,2017-05-29
10,10,-1,OLD,20162722,보안관,2017-05-03,21935500,1.0,-36039000,-62.2,20781078009,3030,-3876,-56.1,2578600,230,390,2017-05-29
1,1,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,766646100,39.7,-130398900,-14.5,14566446820,100048,-15958,-13.8,1742709,1212,6086,2017-05-30
2,2,0,OLD,20174602,노무현입니다,2017-05-25,511103600,26.5,-61023100,-10.7,5987266112,70693,-7142,-9.2,745219,710,3380,2017-05-30
3,3,0,OLD,20175262,겟 아웃,2017-05-17,270834500,14.0,-44046200,-14,14762334875,35637,-5409,-13.2,1799491,580,2581,2017-05-30
4,4,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,142523300,7.4,-1685400,-1.2,7156565525,19233,-146,-0.8,884878,486,1347,2017-05-30
5,5,0,OLD,20174061,보스 베이비,2017-05-03,28380100,1.5,-1300200,-4.4,18177327504,3937,-341,-8,2348751,262,387,2017-05-30
6,6,0,OLD,20173642,너와 100번째 사랑,2017-05-25,25679500,1.3,-16000,-0.1,296249800,3457,24,0.7,37022,122,311,2017-05-30
7,7,3,OLD,20162722,보안관,2017-05-03,23777500,1.2,1842000,8.4,20804855509,3407,377,12.4,2582007,223,375,2017-05-30
8,8,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,23634900,1.2,-265800,-1.1,23398497886,3192,15,0.5,2728692,155,258,2017-05-30
9,9,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,22022500,1.1,470800,2.2,3365082655,3160,85,2.8,414433,288,445,2017-05-30
10,10,2,OLD,20179382,에이리언: 커버넌트,2017-05-09,19594400,1.0,249400,1.3,10701215764,2605,52,2,1301602,147,231,2017-05-30
1,1,15,OLD,20168261,원더 우먼,2017-05-31,1314211200,34.9,1309427200,27371,1346313200,206944,206346,34506,210260,941,4179,2017-05-31
2,2,9,OLD,20169348,대립군,2017-05-31,800909400,21.3,784772400,4863.2,895344000,136240,134226,6664.6,146984,809,3532,2017-05-31
3,3,-2,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,753212300,20.0,-13433800,-1.8,15319659120,122409,22361,22.4,1865118,761,3157,2017-05-31
4,4,-2,OLD,20174602,노무현입니다,2017-05-25,464977600,12.4,-46126000,-9,6452243712,78580,7887,11.2,823799,578,2198,2017-05-31
5,5,-2,OLD,20175262,겟 아웃,2017-05-17,231906300,6.2,-38928200,-14.4,14994241175,39102,3465,9.7,1838593,466,1381,2017-05-31
6,6,-2,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,36207800,1.0,-106315500,-74.6,7192773325,5899,-13334,-69.3,890777,188,301,2017-05-31
7,7,0,NEW,20174803,7번째 내가 죽던 날,2017-05-31,30058000,0.8,30058000,100,38861000,4812,4812,100,5951,225,413,2017-05-31
8,8,-2,OLD,20173642,너와 100번째 사랑,2017-05-25,19350000,0.5,-6329500,-24.6,315599800,3338,-119,-3.4,40360,107,174,2017-05-31
9,9,0,NEW,20175461,암살교실: 졸업편,2017-04-21,13390000,0.4,13390000,100,21189500,2678,2678,100,3772,1,7,2017-05-31
10,10,-5,OLD,20174061,보스 베이비,2017-05-03,13881500,0.4,-14498600,-51.1,18191209004,2285,-1652,-42,2351036,94,124,2017-05-31
