rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
6,6,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,241279000,4.5,-27252600,-10.1,24635959822,28423,-3299,-10.4,3007084,402,842,2017-06-18
7,7,1,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,117045800,2.2,21855900,23,254345600,15201,2563,20.3,33477,313,448,2017-06-18
8,8,-1,OLD,20175423,나의 붉은고래,2017-06-15,97156600,1.8,-11449900,-10.5,353957500,12114,-1383,-10.2,45432,376,819,2017-06-18
9,9,0,OLD,20172241,꼬마돼지 베이브의 대모험,2017-06-15,68824700,1.3,1180700,1.7,158275700,9143,-25,-0.3,21755,312,419,2017-06-18
10,10,0,OLD,20174061,보스 베이비,2017-05-03,38086800,0.7,6896900,22.1,18876851704,5160,869,20.3,2443328,101,132,2017-06-18
1,1,1,OLD,20166384,하루,2017-06-15,435218600,28.9,-1072280100,-71.1,5089514218,58150,-121291,-67.6,624044,700,3884,2017-06-19
2,2,-1,OLD,20166488,미이라,2017-06-06,415929500,27.6,-1206688600,-74.4,27407323880,54700,-134896,-71.1,3295585,831,4500,2017-06-19
3,3,0,OLD,20162343,악녀,2017-06-08,262173400,17.4,-526535100,-66.8,7804536470,34993,-57150,-62,962053,599,2510,2017-06-19
4,4,0,OLD,20168261,원더 우먼,2017-05-31,108044100,7.2,-295212800,-73.2,16918365986,14521,-34035,-70.1,2094560,440,1300,2017-06-19
5,5,0,OLD,20174602,노무현입니다,2017-05-25,85313700,5.7,-174385100,-67.1,13661251012,11656,-20019,-63.2,1734646,435,1161,2017-06-19
6,6,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,70650900,4.7,-170628100,-70.7,24706610722,9248,-19175,-67.5,3016332,352,779,2017-06-19
7,7,1,OLD,20175423,나의 붉은고래,2017-06-15,21223700,1.4,-75932900,-78.2,375181200,2873,-9241,-76.3,48305,319,668,2017-06-19
8,8,12,OLD,20169348,대립군,2017-05-31,8705300,0.6,-1156700,-11.7,6180378802,1410,157,12.5,817167,75,116,2017-06-19
9,9,4,OLD,20175662,엘르,2017-06-15,10214000,0.7,-11934600,-53.9,100442200,1404,-1230,-46.7,12408,48,126,2017-06-19
10,10,2,OLD,20178982,박열,2017-06-28,6615000,0.4,-18317900,-73.5,84118000,1323,-1414,-51.7,10431,5,5,2017-06-19
1,1,0,OLD,20166384,하루,2017-06-15,422916100,27.6,-12302500,-2.8,5512430318,56833,-1317,-2.3,680877,733,3888,2017-06-20
2,2,0,OLD,20166488,미이라,2017-06-06,386299700,25.2,-29629800,-7.1,27793623580,51044,-3656,-6.7,3346629,844,4440,2017-06-20
3,3,0,OLD,20162343,악녀,2017-06-08,245545200,16.0,-16628200,-6.3,8050081670,32972,-2021,-5.8,995025,617,2476,2017-06-20
4,4,0,OLD,20168261,원더 우먼,2017-05-31,107644500,7.0,-399600,-0.4,17026010486,14509,-12,-0.1,2109069,441,1275,2017-06-20
5,5,0,OLD,20174602,노무현입니다,2017-05-25,89729200,5.8,4415500,5.2,13750980212,12627,971,8.3,1747273,463,1178,2017-06-20
6,6,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,69673200,4.5,-977700,-1.4,24776283922,9168,-80,-0.9,3025500,344,756,2017-06-20
7,7,3,OLD,20178982,박열,2017-06-28,37896000,2.5,31281000,472.9,122014000,4842,3519,266,15273,29,29,2017-06-20
8,8,-1,OLD,20175423,나의 붉은고래,2017-06-15,20941900,1.4,-281800,-1.3,396123100,2859,-14,-0.5,51164,317,629,2017-06-20
9,9,0,NEW,20166967,트랜스포머: 최후의 기사,2017-06-21,20871000,1.4,20871000,100,20871000,1839,1839,100,1839,4,5,2017-06-20
10,10,-1,OLD,20175662,엘르,2017-06-15,10546500,0.7,332500,3.3,110988700,1473,69,4.9,13881,47,125,2017-06-20
1,1,8,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,2238537300,69.7,2217666300,10625.6,2259408300,285979,284140,15450.8,287818,1739,8121,2017-06-21
2,2,-1,OLD,20166384,하루,2017-06-15,321454900,10.0,-101461200,-24,5833885218,43196,-13637,-24,724073,597,2140,2017-06-21
3,3,-1,OLD,20166488,미이라,2017-06-06,211068900,6.6,-175230800,-45.4,28004692480,28457,-22587,-44.3,3375086,547,1801,2017-06-21
4,4,-1,OLD,20162343,악녀,2017-06-08,148812500,4.6,-96732700,-39.4,8198894170,19882,-13090,-39.7,1014907,442,1233,2017-06-21
5,5,8,OLD,20169348,대립군,2017-05-31,56013500,1.7,48498000,645.3,6243907802,13750,12556,1051.6,832111,91,98,2017-06-21
6,6,-1,OLD,20174602,노무현입니다,2017-05-25,56862500,1.8,-32866700,-36.6,13807842712,8000,-4627,-36.6,1755273,330,628,2017-06-21
7,7,-3,OLD,20168261,원더 우먼,2017-05-31,38405900,1.2,-69238600,-64.3,17064416386,5170,-9339,-64.4,2114239,209,376,2017-06-21
8,8,-2,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,20627900,0.6,-49045300,-70.4,24796911822,2700,-6468,-70.5,3028200,97,171,2017-06-21
9,9,1,OLD,20175662,엘르,2017-06-15,11496900,0.4,950400,9,122485600,1548,75,5.1,15429,31,85,2017-06-21
10,10,-2,OLD,20175423,나의 붉은고래,2017-06-15,10134500,0.3,-10807400,-51.6,406257600,1378,-1481,-51.8,52542,145,179,2017-06-21
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,1544556400,61.2,-693980900,-31,3803964700,196749,-89230,-31.2,484567,1711,7975,2017-06-22
2,2,0,OLD,20166384,하루,2017-06-15,287537400,11.4,-33917500,-10.6,6121422618,38578,-4618,-10.7,762651,562,1900,2017-06-22
3,3,0,OLD,20166488,미이라,2017-06-06,189940300,7.5,-21128600,-10,28194632780,25459,-2998,-10.5,3400545,536,1653,2017-06-22
4,4,0,OLD,20162343,악녀,2017-06-08,126603500,5.0,-22209000,-14.9,8325497670,17130,-2752,-13.8,1032037,416,973,2017-06-22
5,5,0,NEW,20176201,더 서클,2017-06-22,77967000,3.1,77967000,100,85991000,10401,10401,100,11431,155,827,2017-06-22
6,6,17,OLD,20175982,다크 하우스,2017-06-22,62210400,2.5,58832400,1741.6,66596400,8171,7748,1831.7,8720,278,552,2017-06-22
7,7,-1,OLD,20174602,노무현입니다,2017-05-25,45418500,1.8,-11444000,-20.1,13853261212,6427,-1573,-19.7,1761700,287,481,2017-06-22
8,8,-1,OLD,20168261,원더 우먼,2017-05-31,27900500,1.1,-10505400,-27.4,17092316886,3803,-1367,-26.4,2118042,151,232,2017-06-22
9,9,66,OLD,20040526,첫키스만 50번째,2004-04-15,21458700,0.9,21339700,17932.5,1236608200,2943,2926,17211.8,187370,134,287,2017-06-22
10,10,-2,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,13559500,0.5,-7068400,-34.3,24810471322,1742,-958,-35.5,3029942,70,92,2017-06-22
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,2083308664,63.8,538752264,34.9,5887273364,240810,44061,22.4,725377,1727,8079,2017-06-23
2,2,0,OLD,20166384,하루,2017-06-15,367430025,11.2,79892625,27.8,6488852643,44572,5994,15.5,807223,594,2022,2017-06-23
3,3,0,OLD,20166488,미이라,2017-06-06,251635197,7.7,61694897,32.5,28446267977,30257,4798,18.8,3430802,548,1657,2017-06-23
4,4,0,OLD,20162343,악녀,2017-06-08,172237539,5.3,45634039,36,8497735209,20652,3522,20.6,1052689,451,1050,2017-06-23
5,5,0,OLD,20176201,더 서클,2017-06-22,83488300,2.6,5521300,7.1,169479300,9912,-489,-4.7,21343,160,806,2017-06-23
6,6,1,OLD,20174602,노무현입니다,2017-05-25,56668500,1.7,11250000,24.8,13909929712,7145,718,11.2,1768845,300,529,2017-06-23
7,7,-1,OLD,20175982,다크 하우스,2017-06-22,56271600,1.7,-5938800,-9.5,122868000,6655,-1516,-18.6,15375,271,533,2017-06-23
8,8,0,OLD,20168261,원더 우먼,2017-05-31,39214100,1.2,11313600,40.5,17131530986,4629,826,21.7,2122671,150,224,2017-06-23
9,9,0,OLD,20040526,첫키스만 50번째,2004-04-15,30707800,0.9,9249100,43.1,1267316000,3714,771,26.2,191084,139,299,2017-06-23
10,10,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,15757500,0.5,2198000,16.2,24826228822,1819,77,4.4,3031761,71,94,2017-06-23
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,4642964064,65.3,2559655400,122.9,10530237428,540674,299864,124.5,1266051,1709,8288,2017-06-24
2,2,0,OLD,20166384,하루,2017-06-15,763525729,10.7,396095704,107.8,7252378372,90935,46363,104,898158,663,2248,2017-06-24
3,3,0,OLD,20166488,미이라,2017-06-06,566172101,8.0,314536904,125,29012440078,67485,37228,123,3498287,591,1690,2017-06-24
4,4,0,OLD,20162343,악녀,2017-06-08,314081435,4.4,141843896,82.4,8811816644,37035,16383,79.3,1089724,463,1067,2017-06-24
5,5,0,OLD,20176201,더 서클,2017-06-22,133568300,1.9,50080000,60,303047600,15291,5379,54.3,36634,165,726,2017-06-24
6,6,0,OLD,20174602,노무현입니다,2017-05-25,115885600,1.6,59217100,104.5,14025815312,14121,6976,97.6,1782966,299,545,2017-06-24
7,7,6,OLD,20175821,언더더씨,2017-06-22,76568600,1.1,70228400,1107.7,91248800,9831,8975,1048.5,11885,156,299,2017-06-24
8,8,0,OLD,20168261,원더 우먼,2017-05-31,82058200,1.2,42844100,109.3,17213589186,9665,5036,108.8,2132336,165,241,2017-06-24
9,9,-2,OLD,20175982,다크 하우스,2017-06-22,68831800,1.0,12560200,22.3,191699800,8005,1350,20.3,23380,248,479,2017-06-24
10,10,7,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,58882400,0.8,54586900,1270.8,337579900,7872,7255,1175.9,45035,155,213,2017-06-24
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,4125746400,63.0,-517217664,-11.1,14655983828,484562,-56112,-10.4,1750613,1674,8031,2017-06-25
2,2,0,OLD,20166384,하루,2017-06-15,764321700,11.7,795971,0.1,8016700072,90994,59,0.1,989152,666,2257,2017-06-25
3,3,0,OLD,20166488,미이라,2017-06-06,538721900,8.2,-27450201,-4.8,29551161978,64167,-3318,-4.9,3562454,570,1646,2017-06-25
4,4,0,OLD,20162343,악녀,2017-06-08,321164200,4.9,7082765,2.3,9132980844,37775,740,2,1127499,465,1063,2017-06-25
5,5,1,OLD,20174602,노무현입니다,2017-05-25,123610500,1.9,7724900,6.7,14149425812,15089,968,6.9,1798055,294,535,2017-06-25
6,6,-1,OLD,20176201,더 서클,2017-06-22,116973400,1.8,-16594900,-12.4,420021000,13484,-1807,-11.8,50118,169,668,2017-06-25
7,7,3,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,79447500,1.2,20565100,34.9,417027400,10490,2618,33.3,55525,158,223,2017-06-25
8,8,-1,OLD,20175821,언더더씨,2017-06-22,82561500,1.3,5992900,7.8,173810300,10466,635,6.5,22351,163,298,2017-06-25
9,9,-1,OLD,20168261,원더 우먼,2017-05-31,78253000,1.2,-3805200,-4.6,17291842186,9238,-427,-4.4,2141574,168,240,2017-06-25
10,10,-1,OLD,20175982,다크 하우스,2017-06-22,47545200,0.7,-21286600,-30.9,239245000,5585,-2420,-30.2,28965,242,432,2017-06-25
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,786042300,48.8,-3339704100,-80.9,15442026128,101082,-383480,-79.1,1851695,1535,7001,2017-06-26
2,2,0,OLD,20166384,하루,2017-06-15,255340300,15.9,-508981400,-66.6,8272040372,33944,-57050,-62.7,1023096,630,2325,2017-06-26
3,3,0,OLD,20166488,미이라,2017-06-06,164401600,10.2,-374320300,-69.5,29715563578,22016,-42151,-65.7,3584470,510,1679,2017-06-26
4,4,0,OLD,20162343,악녀,2017-06-08,141375100,8.8,-179789100,-56,9274355944,19001,-18774,-49.7,1146500,458,1275,2017-06-26
5,5,0,OLD,20174602,노무현입니다,2017-05-25,44418600,2.8,-79191900,-64.1,14193844412,6350,-8739,-57.9,1804405,305,605,2017-06-26
6,6,0,OLD,20176201,더 서클,2017-06-22,44749600,2.8,-72223800,-61.7,464770600,5932,-7552,-56,56050,161,680,2017-06-26
7,7,2,OLD,20168261,원더 우먼,2017-05-31,31283200,1.9,-46969800,-60,17323125386,4136,-5102,-55.2,2145710,169,269,2017-06-26
8,8,3,OLD,20040526,첫키스만 50번째,2004-04-15,22369200,1.4,-22530100,-50.2,1377865400,3080,-2242,-42.1,204615,130,279,2017-06-26
9,9,1,OLD,20175982,다크 하우스,2017-06-22,22364100,1.4,-25181100,-53,261609100,2949,-2636,-47.2,31914,231,425,2017-06-26
10,10,0,NEW,20159647,리얼,2017-06-28,15832000,1.0,15832000,100,19642000,2064,2064,100,2490,4,8,2017-06-26
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,612068600,42.5,-173973700,-22.1,16054094728,79111,-21971,-21.7,1930806,1539,6822,2017-06-27
2,2,0,OLD,20166384,하루,2017-06-15,240837900,16.7,-14502400,-5.7,8512878272,32025,-1919,-5.7,1055121,625,2300,2017-06-27
3,3,0,OLD,20166488,미이라,2017-06-06,150315000,10.4,-14086600,-8.6,29865878578,20298,-1718,-7.8,3604768,534,1698,2017-06-27
4,4,0,OLD,20162343,악녀,2017-06-08,127459000,8.9,-13916100,-9.8,9401814944,17302,-1699,-8.9,1163802,470,1284,2017-06-27
5,5,0,OLD,20174602,노무현입니다,2017-05-25,47161400,3.3,2742800,6.2,14241005812,7238,888,14,1811643,315,609,2017-06-27
6,6,0,OLD,20176201,더 서클,2017-06-22,44420500,3.1,-329100,-0.7,509191100,5943,11,0.2,61993,159,667,2017-06-27
7,7,0,OLD,20168261,원더 우먼,2017-05-31,31130600,2.2,-152600,-0.5,17354255986,4205,69,1.7,2149915,172,285,2017-06-27
8,8,0,OLD,20040526,첫키스만 50번째,2004-04-15,23099400,1.6,730200,3.3,1400964800,3176,96,3.1,207791,131,286,2017-06-27
9,9,21,OLD,20178982,박열,2017-06-28,28321800,2.0,27241800,2522.4,157440300,3058,2878,1598.9,19175,25,25,2017-06-27
10,10,-1,OLD,20175982,다크 하우스,2017-06-22,17592000,1.2,-4772100,-21.3,279201100,2351,-598,-20.3,34265,222,403,2017-06-27
1,1,8,OLD,20178982,박열,2017-06-28,1184873200,40.1,1156551400,4083.6,1342313500,201987,198929,6505.2,221162,917,4191,2017-06-28
2,2,10,OLD,20159647,리얼,2017-06-28,887028600,30.0,875820600,7814.2,917878600,146965,145564,10390,150856,970,4097,2017-06-28
3,3,-2,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,532385800,18.0,-79682800,-13,16586480528,84629,5518,7,2015435,910,3611,2017-06-28
4,4,-2,OLD,20166384,하루,2017-06-15,88218200,3.0,-152619700,-63.4,8601096472,14217,-17808,-55.6,1069338,442,961,2017-06-28
5,5,-2,OLD,20166488,미이라,2017-06-06,57503000,1.9,-92812000,-61.7,29923381578,9460,-10838,-53.4,3614228,286,534,2017-06-28
6,6,25,OLD,20176961,지랄발광 17세,2017-06-28,37818900,1.3,36270900,2343.1,53442400,6369,6111,2368.6,8285,81,366,2017-06-28
7,7,-3,OLD,20162343,악녀,2017-06-08,32919900,1.1,-94539100,-74.2,9434734844,5254,-12048,-69.6,1169056,234,402,2017-06-28
8,8,-3,OLD,20174602,노무현입니다,2017-05-25,20861500,0.7,-26299900,-55.8,14261867312,3376,-3862,-53.4,1815019,151,229,2017-06-28
9,9,0,NEW,20020186,헤드윅,2002-08-09,13518000,0.5,13518000,100,51025300,1925,1925,100,7667,67,101,2017-06-28
10,10,-4,OLD,20176201,더 서클,2017-06-22,10628400,0.4,-33792100,-76.1,519819500,1739,-4204,-70.7,63732,100,180,2017-06-28
1,1,0,OLD,20178982,박열,2017-06-28,1028040500,44.9,-156832700,-13.2,2370354000,141299,-60688,-30,362461,995,4495,2017-06-29
2,2,0,OLD,20159647,리얼,2017-06-28,419672400,18.3,-467356200,-52.7,1337551000,57733,-89232,-60.7,208589,918,3805,2017-06-29
3,3,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,364323700,15.9,-168062100,-31.6,16950804228,46591,-38038,-44.9,2062026,859,3423,2017-06-29
4,4,28,OLD,20158485,옥자,2017-06-29,173090600,7.6,171056600,8409.9,209938600,23137,22911,10137.6,28217,94,324,2017-06-29
5,5,-1,OLD,20166384,하루,2017-06-15,52323200,2.3,-35895000,-40.7,8653419672,7134,-7083,-49.8,1076472,397,865,2017-06-29
6,6,-1,OLD,20166488,미이라,2017-06-06,47208600,2.1,-10294400,-17.9,29970590178,6450,-3010,-31.8,3620678,284,521,2017-06-29
7,7,-1,OLD,20176961,지랄발광 17세,2017-06-28,39024300,1.7,1205400,3.2,92466700,5078,-1291,-20.3,13363,73,364,2017-06-29
8,8,-1,OLD,20162343,악녀,2017-06-08,29269800,1.3,-3650100,-11.1,9464004644,3997,-1257,-23.9,1173053,221,395,2017-06-29
9,9,-1,OLD,20174602,노무현입니다,2017-05-25,18673400,0.8,-2188100,-10.5,14280540712,2713,-663,-19.6,1817732,143,213,2017-06-29
10,10,-1,OLD,20020186,헤드윅,2002-08-09,15186700,0.7,1668700,12.3,66212000,2027,102,5.3,9694,80,125,2017-06-29
1,1,0,OLD,20178982,박열,2017-06-28,1400110126,48.2,372069626,36.2,3770464126,174136,32837,23.2,536597,1066,4954,2017-06-30
2,2,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,542329100,18.7,178005400,48.9,17493133328,63927,17336,37.2,2125953,869,3437,2017-06-30
3,3,-1,OLD,20159647,리얼,2017-06-28,379787874,13.1,-39884526,-9.5,1717338874,46591,-11142,-19.3,255180,859,3469,2017-06-30
4,4,0,OLD,20158485,옥자,2017-06-29,162618800,5.6,-10471800,-6,372557400,21262,-1875,-8.1,49479,96,344,2017-06-30
5,5,0,OLD,20166384,하루,2017-06-15,72936026,2.5,20612826,39.4,8726355698,9206,2072,29,1085678,425,881,2017-06-30
6,6,0,OLD,20166488,미이라,2017-06-06,66399900,2.3,19191300,40.7,30036990078,8271,1821,28.2,3628949,288,544,2017-06-30
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,55442900,1.9,16418600,42.1,147909600,6637,1559,30.7,20000,80,377,2017-06-30
8,8,0,OLD,20162343,악녀,2017-06-08,38742100,1.3,9472300,32.4,9502746744,4822,825,20.6,1177875,234,397,2017-06-30
9,9,0,OLD,20174602,노무현입니다,2017-05-25,24654300,0.8,5980900,32,14305195012,3268,555,20.5,1821000,152,241,2017-06-30
10,10,0,OLD,20020186,헤드윅,2002-08-09,23428631,0.8,8241931,54.3,89640631,2850,823,40.6,12544,87,137,2017-06-30
